pae_interaction_scores,total_score,complex_normalized,dG_cross,dG_cross/dSASAx100,dG_separated,dG_separated/dSASAx100,dSASA_hphobic,dSASA_int,dSASA_polar,delta_unsatHbonds,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_E_fraction,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,hbonds_int,lk_ball_wtd,nres_all,nres_int,omega,p_aa_pp,packstat,per_residue_energy_int,pro_close,rama_prepro,ref,sc_value,side1_normalized,side1_score,side2_normalized,side2_score,yhh_planarity,description
6.0,-33.557,-0.45,-45.162,-3.437,-45.162,-3.437,963.715,1308.855,345.416,4.0,0.0,-399.402,177.218,-126.809,0.664,22.627,41.753,281.713,0.052,-9.435,-1.703,-6.658,-42.067,4.0,-10.303,78.0,57.0,14.13,-4.387,0.616,-0.707,0.011,-4.224,5.963,0.626,-0.66,-23.772,-0.786,-16.508,0.0,insulin_ep3__157_dldesign_0_cycle0
7.0,-33.56,-0.451,-45.165,-3.438,-45.165,-3.438,963.36,1308.765,345.37,4.0,0.0,-399.683,177.132,-126.826,0.663,22.619,41.752,281.51,0.052,-9.448,-1.703,-6.663,-42.075,4.0,-12.927,71.0,57.0,13.347,-7.768,0.628,-0.691,0.454,4.335,0.484,0.767,-0.572,-20.593,-0.894,-18.784,0.0,insulin_ep3__961_dldesign_0_cycle0
14.0,-33.663,-0.451,-45.177,-3.438,-45.177,-3.438,962.915,1308.759,345.356,4.0,0.0,-399.683,176.969,-126.842,0.663,22.616,41.72,281.306,0.052,-9.45,-1.705,-6.666,-42.081,4.0,-10.459,76.0,45.0,12.76,-11.485,0.594,-1.27,1.089,-1.117,52.91,0.638,-0.905,-19.91,-1.618,-37.223,0.0,insulin_ep2__852_dldesign_0_cycle0
4.0,-33.877,-0.451,-45.178,-3.438,-45.178,-3.438,962.678,1308.325,345.176,4.0,0.0,-399.827,176.889,-126.881,0.663,22.562,41.711,281.276,0.052,-9.451,-1.706,-6.667,-42.093,4.0,-10.171,68.0,57.0,12.745,-7.729,0.576,-0.88,0.048,4.392,17.117,0.798,-0.623,-22.412,-1.322,-27.754,0.0,insulin_ep3__447_dldesign_0_cycle0
3.0,-34.15,-0.452,-45.186,-3.439,-45.186,-3.439,962.352,1308.187,345.068,4.0,0.0,-400.152,176.763,-126.933,0.662,22.541,41.705,281.099,0.052,-9.453,-1.709,-6.674,-42.108,2.0,-12.851,64.0,53.0,14.005,-6.955,0.639,-0.703,0.0,-6.039,46.06,0.731,-0.595,-20.233,-0.897,-17.036,0.0,insulin_ep3__915_dldesign_0_cycle0
9.0,-34.315,-0.452,-45.187,-3.44,-45.187,-3.44,962.232,1305.73,345.02,4.0,0.0,-400.177,176.516,-126.973,0.661,22.532,41.687,280.917,0.052,-9.455,-1.711,-6.681,-42.109,2.0,-7.963,71.0,52.0,10.413,-8.757,0.499,-0.766,0.031,-7.112,3.844,0.691,-0.587,-18.797,-1.051,-21.03,0.0,insulin_ep3__247_dldesign_0_cycle0_1
5.0,-34.327,-0.454,-45.206,-3.44,-45.206,-3.44,962.127,1305.692,344.998,4.0,0.0,-400.57,176.391,-127.031,0.661,22.519,41.68,280.833,0.052,-9.467,-1.72,-6.682,-42.119,2.0,-6.389,67.0,52.0,11.018,-6.838,0.622,-1.439,0.068,-4.4,20.226,0.695,-1.627,-50.423,-1.163,-24.416,0.0,insulin_ep3__971_dldesign_0_cycle0_1
8.0,-34.33,-0.454,-45.218,-3.44,-45.218,-3.44,962.029,1305.411,344.872,4.0,0.0,-400.606,176.348,-127.069,0.661,22.464,41.679,280.603,0.052,-9.475,-1.723,-6.705,-42.122,1.0,-12.499,73.0,58.0,15.081,-11.193,0.576,-0.973,0.296,-5.497,18.939,0.785,-0.934,-35.502,-1.047,-20.932,0.0,insulin_ep3__791_dldesign_0_cycle0
6.0,-34.397,-0.456,-45.221,-3.442,-45.221,-3.442,962.014,1305.119,344.844,4.0,0.0,-400.702,176.186,-127.091,0.661,22.421,41.676,280.293,0.052,-9.493,-1.728,-6.714,-42.126,2.0,-11.871,92.0,49.0,20.134,-10.946,0.499,-0.786,0.114,-13.616,-6.033,0.724,-0.899,-26.966,-0.609,-11.568,0.0,insulin_ep3__572_dldesign_0_cycle0_1
5.0,-34.528,-0.457,-45.223,-3.442,-45.223,-3.442,961.63,1305.075,344.801,4.0,0.0,-401.884,176.142,-127.153,0.661,22.412,41.656,280.205,0.052,-9.504,-1.728,-6.714,-42.152,0.0,-7.039,62.0,43.0,4.421,-6.814,0.598,81.308,0.03,-4.064,11.419,0.322,73.08,1753.914,91.703,1742.348,0.0,insulin_ep3__308_dldesign_0_cycle0
9.0,-34.587,-0.457,-45.232,-3.444,-45.232,-3.444,961.545,1304.397,344.734,4.0,0.0,-401.925,176.085,-127.21,0.66,22.407,41.647,280.202,0.052,-9.52,-1.73,-6.716,-42.155,2.0,-13.076,90.0,52.0,13.738,-7.65,0.494,-0.412,0.419,1.231,13.765,0.712,-0.057,-1.835,-0.98,-19.598,0.0,insulin_ep3__173_dldesign_0_cycle0_1
4.0,-34.694,-0.457,-45.234,-3.445,-45.234,-3.445,961.457,1304.212,344.486,4.0,0.0,-401.969,176.004,-127.322,0.659,22.384,41.638,280.081,0.052,-9.526,-1.732,-6.73,-42.168,3.0,-8.484,66.0,56.0,10.523,-7.185,0.567,-1.009,0.067,-4.449,37.861,0.718,-1.017,-36.624,-0.993,-19.864,0.0,insulin_ep3__209_dldesign_0_cycle0
9.0,-34.702,-0.46,-45.237,-3.447,-45.237,-3.447,960.989,1304.101,343.922,4.0,0.0,-402.115,175.929,-127.38,0.658,22.347,41.627,279.958,0.052,-9.535,-1.733,-6.73,-42.181,4.0,-16.628,96.0,50.0,16.537,-10.904,0.522,0.265,0.0,10.788,-6.448,0.563,0.534,16.017,-0.139,-2.789,0.0,insulin_ep3__281_dldesign_0_cycle0
8.0,-34.944,-0.463,-45.292,-3.448,-45.292,-3.448,960.897,1303.866,343.839,4.0,0.0,-402.125,175.866,-127.382,0.657,22.344,41.624,279.831,0.052,-9.542,-1.736,-6.745,-42.218,4.0,-9.287,73.0,49.0,12.762,-8.395,0.622,-0.583,0.041,-1.47,20.7,0.73,-0.337,-10.122,-0.97,-18.432,0.0,insulin_ep3__486_dldesign_0_cycle0
7.0,-35.03,-0.465,-45.294,-3.45,-45.294,-3.45,960.802,1303.408,343.754,4.0,0.0,-402.183,175.813,-127.397,0.657,22.337,41.581,279.818,0.052,-9.555,-1.737,-6.759,-42.232,3.0,-11.558,86.0,59.0,17.636,-9.721,0.59,-0.678,0.0,-1.661,12.6,0.686,-0.476,-18.56,-1.072,-21.448,0.0,insulin_ep3__736_dldesign_0_cycle0_1
4.0,-35.047,-0.466,-45.326,-3.451,-45.326,-3.451,960.632,1303.209,342.967,4.0,0.0,-402.739,175.761,-127.424,0.657,22.307,41.577,279.78,0.051,-9.57,-1.737,-6.797,-42.244,1.0,-9.174,70.0,44.0,14.725,-7.156,0.525,-0.909,0.047,-1.377,43.411,0.762,-1.074,-26.845,-0.692,-13.14,0.0,insulin_ep3__587_dldesign_0_cycle0
7.0,-35.063,-0.467,-45.344,-3.452,-45.344,-3.452,960.582,1302.938,342.547,4.0,0.0,-402.819,175.546,-127.589,0.657,22.293,41.558,279.746,0.051,-9.579,-1.741,-6.832,-42.254,1.0,-12.315,79.0,56.0,12.153,-7.764,0.705,-1.307,0.0,-7.962,41.335,0.791,-1.384,-48.449,-1.178,-24.748,0.0,insulin_ep3__196_dldesign_0_cycle0
6.0,-35.173,-0.47,-45.345,-3.452,-45.345,-3.452,959.971,1302.475,342.477,4.0,0.0,-402.997,175.542,-127.6,0.657,22.286,41.538,279.71,0.051,-9.583,-1.745,-6.832,-42.269,4.0,-6.908,72.0,51.0,13.924,-5.67,0.661,-0.049,0.158,1.058,18.138,0.695,0.506,16.201,-0.985,-18.718,0.0,insulin_ep3__697_dldesign_0_cycle0_1
8.0,-35.333,-0.47,-45.374,-3.453,-45.374,-3.453,959.94,1302.353,342.455,4.0,0.0,-403.278,175.49,-127.67,0.656,22.281,41.53,279.668,0.051,-9.603,-1.747,-6.837,-42.291,2.0,-12.703,81.0,47.0,16.399,-7.328,0.505,-0.562,0.17,-1.291,15.74,0.619,-0.602,-16.87,-0.503,-9.559,0.0,insulin_ep3__6_dldesign_0_cycle0_1
5.0,-35.364,-0.473,-45.376,-3.456,-45.376,-3.456,959.879,1302.348,342.39,4.0,0.0,-403.363,175.37,-127.726,0.656,22.271,41.504,279.596,0.051,-9.608,-1.748,-6.844,-42.364,2.0,-9.647,64.0,54.0,9.524,-6.087,0.579,-0.322,0.034,-4.167,20.898,0.721,-0.105,-3.469,-0.663,-13.918,0.0,insulin_ep3__981_dldesign_0_cycle0
4.0,-35.413,-0.473,-45.418,-3.456,-45.418,-3.456,959.406,1301.991,342.324,4.0,0.0,-403.492,175.335,-127.755,0.655,22.239,41.487,279.574,0.051,-9.611,-1.749,-6.852,-42.373,2.0,-10.326,61.0,55.0,8.994,-2.71,0.632,-0.084,0.39,16.028,43.727,0.78,0.429,15.025,-0.982,-19.638,0.0,insulin_ep3__311_dldesign_0_cycle0_1
4.0,-35.43,-0.474,-45.419,-3.457,-45.419,-3.457,959.348,1301.679,342.201,4.0,0.0,-403.551,175.279,-127.756,0.655,22.233,41.486,279.529,0.051,-9.614,-1.75,-6.854,-42.432,0.0,-9.7,72.0,51.0,14.529,-6.234,0.551,-0.477,0.072,2.443,29.236,0.729,-0.259,-8.284,-0.845,-16.052,0.0,insulin_ep3__880_dldesign_0_cycle0
4.0,-35.436,-0.475,-45.427,-3.46,-45.427,-3.46,959.322,1301.278,342.078,4.0,0.0,-403.87,175.069,-127.785,0.655,22.218,41.475,279.422,0.051,-9.624,-1.751,-6.865,-42.436,2.0,-16.915,92.0,65.0,16.733,-9.389,0.563,-0.385,0.0,9.745,14.022,0.715,-0.109,-4.797,-0.964,-20.236,0.0,insulin_ep3__424_dldesign_0_cycle0_1
9.0,-35.61,-0.477,-45.432,-3.461,-45.432,-3.461,958.894,1300.848,341.593,4.0,0.0,-404.061,174.796,-127.841,0.655,22.19,41.432,279.42,0.051,-9.629,-1.758,-6.867,-42.439,5.0,-9.201,68.0,48.0,9.956,-9.411,0.625,-0.915,0.248,-7.525,17.031,0.802,-0.633,-17.73,-1.31,-26.203,0.0,insulin_ep3__97_dldesign_0_cycle0
7.0,-35.646,-0.477,-45.444,-3.462,-45.444,-3.462,958.831,1300.628,341.153,4.0,0.0,-404.235,174.723,-127.898,0.655,22.152,41.423,279.251,0.051,-9.634,-1.759,-6.868,-42.491,1.0,-14.564,95.0,61.0,18.281,-14.533,0.625,-0.998,0.018,1.895,23.935,0.702,-0.908,-36.318,-1.17,-24.575,0.0,insulin_ep3__184_dldesign_0_cycle0_1
3.0,-35.787,-0.478,-45.444,-3.464,-45.444,-3.464,958.638,1300.213,341.132,4.0,0.0,-404.438,174.682,-128.064,0.654,22.127,41.418,279.247,0.051,-9.637,-1.764,-6.872,-42.492,3.0,-8.197,74.0,50.0,18.962,-7.021,0.571,-0.259,0.0,6.471,50.42,0.602,0.072,2.235,-0.798,-15.171,0.0,insulin_ep3__986_dldesign_0_cycle0_1
8.0,-36.235,-0.479,-45.452,-3.466,-45.452,-3.466,958.55,1299.991,341.131,4.0,0.0,-404.609,174.573,-128.067,0.654,22.12,41.399,279.024,0.051,-9.64,-1.766,-6.874,-42.55,4.0,-8.103,61.0,51.0,11.218,-6.282,0.449,-0.774,0.103,-2.439,7.684,0.697,-0.611,-18.315,-1.008,-21.174,0.0,insulin_ep3__808_dldesign_0_cycle0
7.0,-36.273,-0.482,-45.452,-3.467,-45.452,-3.467,958.176,1299.824,341.057,4.0,0.0,-404.666,174.512,-128.07,0.654,22.117,41.384,279.016,0.051,-9.643,-1.767,-6.884,-42.552,3.0,-13.316,99.0,56.0,17.079,-11.99,0.575,-0.922,1.069,-8.717,31.294,0.692,-0.898,-31.423,-0.961,-20.187,0.0,insulin_ep3__660_dldesign_0_cycle0_1
5.0,-36.275,-0.483,-45.461,-3.468,-45.461,-3.468,958.012,1299.583,341.041,4.0,0.0,-405.593,174.445,-128.108,0.654,22.101,41.372,279.01,0.051,-9.671,-1.769,-6.89,-42.577,4.0,-15.536,95.0,51.0,19.398,-11.728,0.576,-0.065,0.0,-5.886,11.734,0.663,0.114,3.769,-0.394,-7.083,0.0,insulin_ep3__261_dldesign_0_cycle0_1
5.0,-36.652,-0.484,-45.497,-3.468,-45.497,-3.468,957.884,1299.373,340.903,4.0,0.0,-405.65,174.414,-128.146,0.653,22.083,41.346,278.938,0.05,-9.681,-1.771,-6.892,-42.643,3.0,-14.131,62.0,50.0,8.74,-7.579,0.638,-0.556,0.327,-2.151,7.954,0.791,-0.267,-8.0,-0.989,-19.775,0.0,insulin_ep3__329_dldesign_0_cycle0
5.0,-36.677,-0.488,-45.499,-3.469,-45.499,-3.469,957.664,1299.285,340.884,4.0,0.0,-405.824,174.366,-128.36,0.653,22.081,41.304,278.911,0.05,-9.696,-1.773,-6.892,-42.653,4.0,-10.051,67.0,42.0,10.644,-5.66,0.673,-0.496,0.553,12.325,20.914,0.67,0.0,-0.001,-1.043,-20.851,0.0,insulin_ep3__409_dldesign_0_cycle0_1
9.0,-36.77,-0.488,-45.502,-3.47,-45.502,-3.47,957.493,1299.241,340.471,4.0,0.0,-405.917,174.271,-128.377,0.653,22.06,41.282,278.877,0.05,-9.698,-1.777,-6.925,-42.68,2.0,-11.0,86.0,53.0,20.534,-10.9,0.788,-1.209,0.0,-13.933,51.813,0.702,-1.471,-48.538,-0.776,-15.529,0.0,insulin_ep3__228_dldesign_0_cycle0
12.0,-36.872,-0.49,-45.511,-3.47,-45.511,-3.47,957.39,1299.172,339.805,4.0,0.0,-405.956,174.19,-128.41,0.653,22.056,41.279,278.68,0.05,-9.703,-1.777,-6.939,-42.686,5.0,-13.169,103.0,62.0,23.246,-15.824,0.481,-1.135,1.579,9.449,41.567,0.712,-0.677,-24.368,-1.769,-45.996,0.0,insulin_ep1__902_dldesign_0_cycle0_1
5.0,-36.974,-0.492,-45.512,-3.47,-45.512,-3.47,957.363,1298.682,339.638,4.0,0.0,-406.055,174.011,-128.456,0.652,22.038,41.246,278.658,0.05,-9.716,-1.777,-6.939,-42.686,0.0,-7.704,68.0,51.0,10.222,-8.941,0.592,-0.829,0.0,-4.708,13.135,0.738,-0.958,-28.737,-0.645,-13.547,0.0,insulin_ep3__565_dldesign_0_cycle0_1
4.0,-36.991,-0.493,-45.529,-3.472,-45.529,-3.472,957.257,1298.558,338.938,4.0,0.0,-406.203,174.01,-128.52,0.652,21.995,41.226,278.584,0.05,-9.721,-1.778,-6.955,-42.708,2.0,-6.011,67.0,55.0,15.547,-6.606,0.677,-0.727,0.015,-6.084,23.677,0.763,-0.467,-15.893,-1.146,-24.069,0.0,insulin_ep3__599_dldesign_0_cycle0_1
8.0,-37.079,-0.494,-45.548,-3.474,-45.548,-3.474,957.204,1298.522,338.724,4.0,0.0,-406.369,173.711,-128.527,0.651,21.977,41.166,278.477,0.05,-9.735,-1.778,-6.971,-42.714,0.0,-6.806,62.0,56.0,11.127,-6.772,0.665,-0.983,0.032,-9.493,62.394,0.68,-1.043,-36.504,-0.883,-18.542,0.0,insulin_ep3__567_dldesign_0_cycle0
8.0,-37.094,-0.494,-45.562,-3.475,-45.562,-3.475,956.836,1298.395,338.448,4.0,0.0,-406.381,173.498,-128.551,0.651,21.973,41.157,278.224,0.05,-9.738,-1.781,-6.973,-42.716,1.0,-10.549,77.0,53.0,13.797,-7.875,0.538,-0.732,0.14,-1.631,6.533,0.577,-0.473,-15.606,-1.159,-23.173,0.0,insulin_ep3__651_dldesign_0_cycle0_1
4.0,-37.122,-0.496,-45.573,-3.475,-45.573,-3.475,956.326,1297.943,338.125,4.0,0.0,-406.391,173.463,-128.652,0.651,21.952,41.154,277.907,0.05,-9.743,-1.787,-6.98,-42.737,2.0,-12.775,66.0,54.0,10.255,-7.575,0.498,-1.078,0.123,-7.412,14.604,0.656,-0.825,-28.869,-1.544,-29.343,0.0,insulin_ep3__102_dldesign_0_cycle0
6.0,-37.192,-0.497,-45.584,-3.478,-45.584,-3.478,956.176,1297.832,337.573,4.0,0.0,-406.477,173.399,-128.699,0.65,21.943,41.149,277.837,0.049,-9.744,-1.788,-6.986,-42.754,3.0,-14.523,85.0,52.0,16.061,-7.844,0.518,-0.326,0.151,8.787,14.572,0.65,-0.2,-6.192,-0.513,-10.774,0.0,insulin_ep3__466_dldesign_0_cycle0
5.0,-37.22,-0.498,-45.6,-3.479,-45.6,-3.479,956.151,1297.297,337.535,4.0,0.0,-406.486,173.191,-128.762,0.65,21.943,41.133,277.827,0.049,-9.752,-1.788,-6.993,-42.775,1.0,-14.172,83.0,57.0,17.659,-8.913,0.503,-0.124,0.0,-0.981,25.791,0.791,0.405,14.587,-1.032,-21.664,0.0,insulin_ep3__56_dldesign_0_cycle0
7.0,-37.263,-0.504,-45.617,-3.479,-45.617,-3.479,956.118,1296.765,337.499,4.0,0.0,-406.505,173.091,-128.772,0.649,21.924,41.118,277.777,0.049,-9.76,-1.789,-6.998,-42.781,2.0,-12.761,94.0,49.0,21.563,-11.055,0.707,-1.573,0.672,-10.971,43.629,0.747,-1.917,-59.441,-0.981,-17.655,0.0,insulin_ep3__176_dldesign_0_cycle0
9.0,-37.317,-0.506,-45.637,-3.481,-45.637,-3.481,955.988,1296.389,337.421,4.0,0.0,-406.508,172.976,-128.85,0.648,21.895,41.113,277.706,0.049,-9.767,-1.791,-7.011,-42.818,4.0,-9.426,98.0,55.0,27.517,-10.928,0.587,-1.101,0.094,-3.066,41.854,0.676,-1.152,-40.309,-1.012,-20.241,0.0,insulin_ep3__412_dldesign_0_cycle0
6.0,-37.553,-0.507,-45.644,-3.481,-45.644,-3.481,955.762,1294.536,337.287,4.0,0.0,-406.794,172.831,-128.863,0.647,21.884,41.088,277.627,0.049,-9.771,-1.797,-7.034,-42.821,1.0,-11.714,83.0,51.0,17.159,-11.301,0.634,-0.618,0.213,1.843,21.888,0.733,-0.479,-15.818,-0.873,-15.709,0.0,insulin_ep3__415_dldesign_0_cycle0_1
6.0,-37.583,-0.508,-45.65,-3.481,-45.65,-3.481,955.397,1294.18,337.251,4.0,0.0,-406.806,172.642,-128.912,0.647,21.877,41.079,277.453,0.048,-9.773,-1.799,-7.055,-42.823,3.0,-12.575,84.0,52.0,12.619,-8.548,0.608,-0.866,0.0,0.391,34.805,0.719,-0.952,-30.475,-0.727,-14.543,0.0,insulin_ep3__771_dldesign_0_cycle0
6.0,-37.608,-0.508,-45.668,-3.481,-45.668,-3.481,955.217,1293.879,336.891,4.0,0.0,-406.807,172.613,-128.946,0.646,21.875,41.073,277.418,0.048,-9.785,-1.799,-7.058,-42.823,2.0,-8.491,61.0,52.0,9.822,-7.183,0.627,-1.296,0.177,7.849,63.848,0.749,-1.474,-45.706,-1.032,-21.667,0.0,insulin_ep3__215_dldesign_0_cycle0
10.0,-37.694,-0.51,-45.694,-3.482,-45.694,-3.482,955.051,1292.933,336.689,4.0,0.0,-407.107,172.608,-129.04,0.646,21.855,40.995,277.339,0.048,-9.786,-1.8,-7.069,-42.884,0.0,-11.091,65.0,53.0,12.746,-5.352,0.571,-0.745,0.038,-6.219,23.047,0.735,-0.562,-17.98,-1.023,-21.489,0.0,insulin_ep3__721_dldesign_0_cycle0_1
5.0,-37.726,-0.511,-45.7,-3.482,-45.7,-3.482,955.043,1292.893,336.511,4.0,0.0,-407.248,172.577,-129.14,0.646,21.825,40.965,277.338,0.048,-9.787,-1.801,-7.071,-42.894,3.0,-9.204,74.0,58.0,13.135,-9.618,0.693,-1.376,0.129,-4.336,39.695,0.641,-1.449,-55.048,-1.238,-24.765,0.0,insulin_ep3__670_dldesign_0_cycle0
6.0,-37.885,-0.511,-45.725,-3.484,-45.725,-3.484,954.839,1292.244,336.278,4.0,0.0,-407.852,172.436,-129.314,0.646,21.818,40.936,277.227,0.048,-9.79,-1.803,-7.074,-42.954,3.0,-11.769,91.0,55.0,15.73,-9.391,0.538,-1.224,0.268,-4.353,17.111,0.688,-1.287,-43.749,-1.122,-23.555,0.0,insulin_ep3__548_dldesign_0_cycle0_1
5.0,-37.888,-0.512,-45.734,-3.485,-45.734,-3.485,954.757,1292.141,336.109,4.0,0.0,-407.884,172.259,-129.351,0.646,21.803,40.916,277.197,0.048,-9.823,-1.804,-7.077,-42.963,2.0,-12.443,95.0,58.0,17.034,-9.407,0.571,-1.102,1.534,15.247,41.745,0.703,-1.041,-38.511,-1.21,-25.408,0.0,insulin_ep3__680_dldesign_0_cycle0_1
7.0,-38.014,-0.513,-45.77,-3.487,-45.77,-3.487,954.58,1292.133,335.935,4.0,0.0,-407.943,172.22,-129.367,0.646,21.797,40.911,277.16,0.048,-9.827,-1.804,-7.081,-42.971,1.0,-7.529,72.0,57.0,14.61,-8.678,0.598,-0.387,0.032,-2.746,28.767,0.745,-0.255,-9.434,-0.63,-12.602,0.0,insulin_ep3__149_dldesign_0_cycle0_1
6.0,-38.078,-0.513,-45.78,-3.489,-45.78,-3.489,954.573,1291.595,335.916,4.0,0.0,-408.202,172.011,-129.375,0.645,21.775,40.905,276.917,0.048,-9.827,-1.808,-7.099,-42.989,0.0,-11.746,81.0,60.0,13.766,-7.483,0.487,-0.527,0.246,-4.231,20.169,0.683,-0.48,-18.739,-0.612,-12.855,0.0,insulin_ep3__356_dldesign_0_cycle0
8.0,-38.132,-0.514,-45.782,-3.491,-45.782,-3.491,954.556,1291.399,335.608,4.0,0.0,-408.249,171.869,-129.385,0.644,21.76,40.89,276.835,0.048,-9.83,-1.808,-7.116,-43.031,1.0,-7.574,65.0,53.0,14.831,-6.206,0.538,-0.858,0.139,-1.124,13.99,0.641,-0.76,-24.322,-1.007,-21.146,0.0,insulin_ep3__943_dldesign_0_cycle0_1
5.0,-38.195,-0.514,-45.783,-3.491,-45.783,-3.491,954.461,1291.172,335.307,4.0,0.0,-408.271,171.764,-129.432,0.644,21.727,40.844,276.775,0.048,-9.838,-1.809,-7.122,-43.061,7.0,-11.925,78.0,63.0,9.019,-9.75,0.577,-0.465,0.068,-2.28,-2.664,0.775,-0.029,-1.209,-1.336,-28.063,0.0,insulin_ep3__674_dldesign_0_cycle0_1
6.0,-38.197,-0.514,-45.784,-3.491,-45.784,-3.491,954.186,1290.858,334.952,4.0,0.0,-408.412,171.689,-129.643,0.643,21.713,40.823,276.58,0.048,-9.839,-1.813,-7.123,-43.07,0.0,-10.186,66.0,54.0,9.467,-8.042,0.536,-0.752,0.115,-3.766,37.373,0.694,-0.819,-27.837,-0.637,-12.749,0.0,insulin_ep3__257_dldesign_0_cycle0
5.0,-38.41,-0.516,-45.79,-3.492,-45.79,-3.492,954.023,1290.727,334.732,4.0,0.0,-408.415,171.612,-129.653,0.643,21.702,40.769,276.351,0.048,-9.841,-1.815,-7.125,-43.101,3.0,-10.336,87.0,50.0,11.44,-4.622,0.514,-0.283,0.009,2.797,16.798,0.567,0.172,5.171,-0.966,-19.311,0.0,insulin_ep3__275_dldesign_0_cycle0_1
8.0,-38.529,-0.517,-45.806,-3.493,-45.806,-3.493,953.961,1290.657,334.697,4.0,0.0,-408.469,171.423,-129.724,0.643,21.692,40.763,276.316,0.047,-9.853,-1.815,-7.13,-43.105,1.0,-9.859,76.0,53.0,16.963,-9.201,0.658,-1.475,0.018,-11.295,33.968,0.775,-1.519,-51.64,-1.397,-26.549,0.0,insulin_ep3__14_dldesign_0_cycle0_1
13.0,-38.714,-0.518,-45.806,-3.495,-45.806,-3.495,953.785,1290.628,334.381,4.0,0.0,-408.544,171.076,-129.73,0.643,21.686,40.763,276.207,0.047,-9.855,-1.819,-7.133,-43.111,10.0,-8.668,70.0,61.0,12.577,-16.446,0.573,-1.072,0.278,-0.073,45.079,0.688,-1.095,-38.342,-1.041,-27.054,0.0,insulin_ep1__440_dldesign_0_cycle0
8.0,-38.719,-0.518,-45.834,-3.496,-45.834,-3.496,953.743,1290.049,334.121,4.0,0.0,-408.754,170.991,-129.746,0.642,21.669,40.756,275.39,0.047,-9.858,-1.82,-7.137,-43.119,4.0,-9.322,98.0,60.0,25.073,-10.756,0.624,-1.29,0.054,-2.102,93.386,0.633,-1.274,-52.222,-1.324,-25.15,0.0,insulin_ep3__328_dldesign_0_cycle0_1
9.0,-38.731,-0.52,-45.837,-3.497,-45.837,-3.497,953.277,1290.02,333.993,4.0,0.0,-408.96,170.991,-130.044,0.641,21.669,40.736,275.23,0.047,-9.867,-1.82,-7.142,-43.146,3.0,-9.51,77.0,55.0,14.811,-8.473,0.613,-1.322,0.095,-1.071,33.517,0.767,-1.4,-47.585,-1.195,-25.104,0.0,insulin_ep3__747_dldesign_0_cycle0
9.0,-38.763,-0.522,-45.841,-3.498,-45.841,-3.498,953.133,1289.67,333.959,4.0,0.0,-408.975,170.882,-130.09,0.641,21.662,40.706,275.078,0.047,-9.867,-1.821,-7.15,-43.192,1.0,-9.761,80.0,51.0,15.388,-8.768,0.564,-1.508,0.008,-4.624,81.437,0.697,-1.644,-54.245,-1.258,-22.64,0.0,insulin_ep3__60_dldesign_0_cycle0
5.0,-38.894,-0.522,-45.895,-3.5,-45.895,-3.5,952.123,1289.643,333.924,4.0,0.0,-409.278,170.73,-130.192,0.64,21.658,40.701,275.006,0.047,-9.868,-1.822,-7.153,-43.198,3.0,-12.123,70.0,47.0,13.564,-4.048,0.594,0.282,0.0,11.944,-3.973,0.592,1.178,32.973,-1.037,-19.697,0.0,insulin_ep3__140_dldesign_0_cycle0
5.0,-39.04,-0.522,-45.945,-3.5,-45.945,-3.5,951.664,1288.801,333.911,4.0,0.0,-409.281,170.56,-130.285,0.64,21.65,40.685,274.919,0.047,-9.89,-1.823,-7.155,-43.225,2.0,-10.288,92.0,64.0,19.799,-7.181,0.685,0.289,0.0,9.223,46.746,0.633,0.284,12.502,0.299,5.982,0.0,insulin_ep3__424_dldesign_0_cycle0
8.0,-39.14,-0.522,-45.954,-3.501,-45.954,-3.501,951.319,1288.708,333.832,4.0,0.0,-409.436,170.477,-130.443,0.639,21.641,40.684,274.773,0.047,-9.899,-1.824,-7.162,-43.237,2.0,-11.472,77.0,56.0,13.693,-8.434,0.589,-1.079,0.094,1.706,17.057,0.754,-1.252,-43.823,-0.791,-16.62,0.0,insulin_ep3__704_dldesign_0_cycle0_1
4.0,-39.142,-0.526,-45.991,-3.502,-45.991,-3.502,950.862,1288.283,333.716,4.0,0.0,-409.523,170.413,-130.451,0.639,21.641,40.642,274.635,0.047,-9.917,-1.826,-7.171,-43.262,2.0,-10.884,66.0,51.0,12.051,-7.65,0.625,-0.738,0.0,-4.813,34.161,0.712,-0.529,-16.915,-1.09,-20.708,0.0,insulin_ep3__976_dldesign_0_cycle0
9.0,-39.181,-0.527,-46.011,-3.503,-46.011,-3.503,950.825,1288.049,333.698,4.0,0.0,-409.828,170.101,-130.484,0.639,21.639,40.612,274.549,0.046,-9.922,-1.828,-7.177,-43.264,2.0,-12.098,84.0,55.0,12.32,-7.227,0.461,-0.616,0.116,3.981,0.766,0.656,-0.271,-9.473,-1.22,-24.405,0.0,insulin_ep3__39_dldesign_0_cycle0_1
4.0,-39.21,-0.527,-46.059,-3.503,-46.059,-3.503,950.306,1288.041,333.482,4.0,0.0,-410.27,170.077,-130.495,0.638,21.607,40.599,274.508,0.046,-9.935,-1.828,-7.188,-43.279,3.0,-10.592,74.0,50.0,18.853,-8.711,0.55,-0.769,0.628,-0.002,18.842,0.576,-0.672,-20.832,-0.927,-17.618,0.0,insulin_ep3__833_dldesign_0_cycle0_1
